Kanton,Koordinaten,id_meteostat,country,wmo,icao,elevation,timezone,id_openweathermap,Ort,Region
,"46.452759,6.29139",,CH,,,,,2661311.0,Bursins,Nyon-terre sainte
,"46.453121,6.85856",,CH,,,,,2660008.0,La Tour-de-Peilz,Préalpes vaudoises
,"46.45314,6.94438",,CH,,,,,2659941.0,Les Avants,Préalpes vaudoises
,"46.454071,7.11252",,CH,,,,,7287673.0,Château-d'Oex,Pays-d‘Enhaut
,"46.454899,6.86939",,CH,,,,,7286273.0,La Tour-de-Peilz,Préalpes vaudoises
,"46.45755,6.33167",,CH,,,,,7286935.0,Rolle,Nyon-terre sainte
,"46.457779,9.66173",,CH,,,,,7285265.0,Bivio,Bivio-Avers
,"46.458099,9.79514",,CH,,,,,2658588.0,Silvaplana,San Moritz
,"46.458199,6.33499",,CH,,,,,2658989.0,Rolle,Nyon-terre sainte
,"46.45826,7.44298",,CH,,,,,2659956.0,Lenk,St.Stephan-Lenk
,"46.459438,8.89944",,CH,,,,,7701334.0,Cancori,Blenio
TI,"46.459517,8.935486",,,,,,,,Acquarossa / Comprovasco,Blenio
,"46.459621,6.20813",,CH,,,,,2661703.0,Arzier,Saint-cergue
,"46.45993,8.92733",,CH,,,,,7285019.0,Acquarossa,Blenio
,"46.461159,6.84328",,CH,,,,,2658145.0,Vevey,Préalpes vaudoises
,"46.461609,8.2219",,CH,,,,,6458766.0,Goms District,Obergoms
,"46.46228,5.93052",,FR,,,,,2997759.0,Longchaumois,Doubs
GR,"46.462494,9.668639",,,,,,,,Bivio,Bivio-Avers
,"46.462521,7.10464",,CH,,,,,2659922.0,Les Moulins,Pays-d‘Enhaut
,"46.462589,9.78604",,CH,,,,,7287173.0,Silvaplana,San Moritz
,"46.46299,10.40998",,IT,,,,,3164912.0,San Nicolò,Sondrio
GR,"46.463542,9.1847",,,,,,,,S. Bernardino,Alto Moesano
,"46.46423,6.8481",,CH,,,,,7287444.0,Vevey,Préalpes vaudoises
,"46.464691,7.02328",,CH,,,,,7285009.0,Riviera-Pays-d'Enhaut District,Pays-d‘Enhaut
,"46.465031,7.06189",,CH,,,,,7286956.0,Rossinière,Pays-d‘Enhaut
,"46.465851,9.85747",,CH,,,,,7287048.0,Samedan,San Moritz
,"46.4667,8.9333",06756,CH,06756,,575.0,Europe/Zurich,,Comprovasco,Blenio
,"46.4667,9.1833",06783,CH,06783,,1639.0,Europe/Zurich,,San Bernardino,Alto Moesano
,"46.466949,7.08205",,CH,,,,,2658961.0,Rossinière,Pays-d‘Enhaut
,"46.466949,8.82168",,CH,,,,,2661174.0,Chiggiogna,Leventina
,"46.467541,6.25706",,CH,,,,,2661308.0,Burtigny,Saint-cergue
,"46.467781,6.89615",,CH,,,,,2661468.0,Blonay,Préalpes vaudoises
,"46.468208,6.36622",,CH,,,,,2659231.0,Perroy,Nyon-terre sainte
,"46.46841,10.37206",,IT,,,,,3181730.0,Bormio,Sondrio
,"46.468552,9.65064",,CH,,,,,2661484.0,Bivio,Bivio-Avers
,"46.46912,8.75539",,CH,,,,,6458903.0,Leventina District,Leventina
,"46.46925,7.70835",,CH,,,,,7286178.0,Kandersteg,Adelboden-Kandersteg
,"46.469601,7.05219",,CH,,,,,2660010.0,La Tine,Pays-d‘Enhaut
,"46.470058,6.39393",,CH,,,,,7285049.0,Allaman,Nyon-terre sainte
,"46.470081,6.3964",,CH,,,,,2661815.0,Allaman,Nyon-terre sainte
,"46.470181,6.35913",,CH,,,,,7286782.0,Perroy,Nyon-terre sainte
,"46.4702,6.33516",,CH,,,,,2659599.0,Mont-sur-Rolle,Nyon-terre sainte
,"46.47121,7.27879",,CH,,,,,6458882.0,Amt Saanen,Saanen-Gsteig
VD,"46.471239,6.815056",,,,,,,,Vevey / Corseaux,Lausanne-Lavaux
,"46.471519,6.26529",,CH,,,,,7285399.0,Burtigny,Saint-cergue
,"46.472149,7.28685",,CH,,,,,2660461.0,Gstaad,Saanen-Gsteig
,"46.472271,6.87366",,CH,,,,,2660074.0,St-Légier-La Chiésaz,Préalpes vaudoises
,"46.47369,7.55516",,CH,,,,,7285020.0,Adelboden,Adelboden-Kandersteg
,"46.474548,7.13155",,CH,,,,,2661205.0,Château-d'Oex,Pays-d‘Enhaut
,"46.474819,8.83548",,CH,,,,,7285791.0,Faido,Leventina
,"46.475342,6.33642",,CH,,,,,7286545.0,Mont-sur-Rolle,Nyon-terre sainte
,"46.476131,8.94609",,CH,,,,,6458784.0,Blenio District,Blenio
,"46.47625,7.66356",,CH,,,,,2660940.0,Eggenschwand,Adelboden-Kandersteg
,"46.476761,6.8268",,CH,,,,,2661214.0,Chardonne,Lausanne-Lavaux
,"46.477001,8.80125",,CH,,,,,2660830.0,Faido,Leventina
,"46.477482,6.23367",,CH,,,,,7286342.0,Le Vaud,Saint-cergue
,"46.477531,6.23603",,CH,,,,,2659903.0,Le Vaud,Saint-cergue
,"46.477871,6.92201",,CH,,,,,7285272.0,Blonay,Préalpes vaudoises
,"46.478828,6.84114",,CH,,,,,6697711.0,Jongny,Lausanne-Lavaux
,"46.47963,6.45992",,CH,,,,,2658862.0,Saint-Prex,Morges-Cossonay
VD,"46.479819,7.139656",,,,,,,,Château-d'Oex,Pays-d‘Enhaut
,"46.481548,7.28843",,CH,,,,,7287004.0,Saanen,Saanen-Gsteig
,"46.482079,6.77805",,CH,,,,,2661180.0,Chexbres,Lausanne-Lavaux
,"46.48333,10.28333",,IT,,,,,3164854.0,Valdidentro,Sondrio
,"46.48333,7.56667",,CH,,,,,2660705.0,Fuhre,Adelboden-Kandersteg
,"46.483631,6.3125",,CH,,,,,7285773.0,Essertines-sur-Rolle,Nyon-terre sainte
VD,"46.483683,6.443",,,,,,,,St-Prex,Morges-Cossonay
,"46.484119,6.0633",,FR,,,,,2999706.0,Les Rousses,Doubs
,"46.48423,6.42184",,CH,,,,,7285779.0,Etoy,Morges-Cossonay
,"46.484322,6.78008",,CH,,,,,7285507.0,Chexbres,Lausanne-Lavaux
,"46.485439,6.44926",,CH,,,,,7287036.0,Saint-Prex,Morges-Cossonay
,"46.48587,6.41816",,CH,,,,,6620239.0,Etoy,Morges-Cossonay
,"46.48597,7.20916",,CH,,,,,2658945.0,Rougemont,Pays-d‘Enhaut
,"46.486912,6.15798",,CH,,,,,7285105.0,Arzier-Le Muids,Saint-cergue
,"46.48761,6.84659",,CH,,,,,7286165.0,Jongny,Lausanne-Lavaux
,"46.48811,6.24659",,CH,,,,,2659763.0,Marchissy,Saint-cergue
,"46.488201,7.04365",,CH,,,,,2659621.0,Montbovon,Pays-d‘Enhaut
,"46.488602,6.82165",,CH,,,,,7285475.0,Chardonne,Lausanne-Lavaux
,"46.488918,6.72945",,CH,,,,,2661063.0,Cully,Lausanne-Lavaux
,"46.48901,10.29405",,IT,,,,,6534732.0,Isolaccia,Sondrio
,"46.489559,7.25961",,CH,,,,,2658904.0,Saanen,Pays-d‘Enhaut
,"46.489948,6.89818",,CH,,,,,7287030.0,Saint-Légier-La Chiésaz,Préalpes vaudoises
,"46.490341,9.81688",,CH,,,,,7287245.0,St. Moritz,San Moritz
,"46.49057,6.38522",,CH,,,,,7285114.0,Aubonne,Nyon-terre sainte
,"46.491119,9.77932",,CH,,,,,7284997.0,Maloja District,San Moritz
,"46.491421,7.56031",,CH,,,,,2661863.0,Adelboden,Adelboden-Kandersteg
BE,"46.491703,7.560703",,,,,,,,Adelboden,Adelboden-Kandersteg
,"46.4919,7.5611",06735,CH,06735,,1320.0,Europe/Zurich,,Adelboden,Adelboden-Kandersteg
,"46.492001,8.27504",,CH,,,,,7286591.0,Münster-Geschinen,Obergoms
,"46.49284,8.81817",,CH,,,,,2661070.0,Croce,Leventina
,"46.493069,6.31765",,CH,,,,,2660854.0,Essertines-sur-Rolle,Nyon-terre sainte
,"46.494671,7.67326",,CH,,,,,2660191.0,Kandersteg,Adelboden-Kandersteg
,"46.49514,6.39155",,CH,,,,,2661687.0,Aubonne,Nyon-terre sainte
,"46.495319,8.28007",,CH,,,,,2660627.0,Geschinen,Obergoms
,"46.495499,9.90126",,CH,,,,,2659172.0,Pontresina,San Moritz
,"46.495899,7.42449",,CH,,,,,2659732.0,Matten,St.Stephan-Lenk
,"46.498081,6.22609",,CH,,,,,7286435.0,Marchissy,Saint-cergue
,"46.498402,9.83909",,CH,,,,,2658813.0,St. Moritz,San Moritz
,"46.498692,7.03408",,CH,,,,,7286043.0,Haut-Intyamon,Pays-d‘Enhaut
,"46.49905,6.73175",,CH,,,,,7285606.0,Cully,Lausanne-Lavaux
,"46.499222,5.8975",,FR,,,,,3026293.0,Château-des-Prés,Doubs
,"46.499329,8.82415",,CH,,,,,7285426.0,Campello,Leventina
,"46.5,5.83333",,FR,,,,,2981076.0,Arrondissement de Saint-Claude,Doubs
,"46.5,5.9",,FR,,,,,6433484.0,Château-des-Prés,Doubs
,"46.5,9.85",06790,CH,06790,,1850.0,Europe/Zurich,,St. Moritz,San Moritz
,"46.500401,7.20939",,CH,,,,,7286964.0,Rougemont,Pays-d‘Enhaut
,"46.500931,6.78249",,CH,,,,,2659129.0,Puidoux,Lausanne-Lavaux
,"46.502411,6.68647",,CH,,,,,2659819.0,Lutry,Lausanne-Lavaux
,"46.503269,7.42622",,CH,,,,,7287250.0,St. Stephan,St.Stephan-Lenk
,"46.503632,7.28756",,CH,,,,,2658703.0,Schönried,Saanen-Gsteig
,"46.5047,8.3036",06745,CH,06745,LSMC,1340.0,Europe/Zurich,,Ulrichen ,Obergoms
,"46.504841,7.06212",,CH,,,,,2659915.0,Lessoc,Jogne-Haute-Gruyère
VS,"46.504881,8.308236",,,,,,,,Ulrichen,Obergoms
,"46.505291,7.17031",,CH,,,,,2661165.0,Ciernes-Picat,Pays-d‘Enhaut
,"46.505482,6.66819",,CH,,,,,2659246.0,Paudex,Lausanne-Lavaux
,"46.506409,8.30475",,CH,,,,,2658268.0,Ulrichen,Obergoms
,"46.507938,6.38753",,CH,,,,,2658867.0,Saint-Livres,Nyon-terre sainte
,"46.509232,6.78708",,CH,,,,,7286841.0,Puidoux,Lausanne-Lavaux
,"46.509449,6.30736",,CH,,,,,2660612.0,Gimel,Nyon-terre sainte
,"46.509579,9.84396",,CH,,,,,7285450.0,Celerina/Schlarigna,San Moritz
,"46.50996,6.84835",,CH,,,,,2661694.0,Attalens,Oron-Haute-Broye
,"46.510269,6.66183",,CH,,,,,2659127.0,Pully,Lausanne-Lavaux
,"46.510471,6.55897",,CH,,,,,2658860.0,Saint-Sulpice,Lausanne-Lavaux
,"46.511269,6.49854",,CH,,,,,2659587.0,Morges,Morges-Cossonay
,"46.511681,7.39386",,CH,,,,,2658806.0,Sankt Stephan,St.Stephan-Lenk
,"46.512032,6.85745",,CH,,,,,7285110.0,Attalens,Oron-Haute-Broye
,"46.5122,6.6675",06711,CH,06711,,456.0,Europe/Zurich,,Pully,Lausanne-Lavaux
VD,"46.512283,6.667517",,,,,,,,Pully,Lausanne-Lavaux
,"46.513,6.55994",,CH,,,,,7287039.0,Saint-Sulpice (VD),Lausanne-Lavaux
,"46.513672,9.13501",,CH,,,,,7286086.0,Hinterrhein,Rheinwald
,"46.513988,6.49321",,CH,,,,,7286554.0,Morges,Morges-Cossonay
,"46.514061,8.32518",,CH,,,,,2659386.0,Obergesteln,Obergoms
,"46.514519,9.8583",,CH,,,,,2661241.0,Celerina,San Moritz
TI,"46.514811,8.688039",,,,,,,,Piotta,Leventina
,"46.515079,6.69902",,CH,,,,,7286403.0,Lutry,Lausanne-Lavaux
,"46.515999,6.63282",,CH,,,,,2659994.0,Lausanne,Lausanne-Lavaux
,"46.516048,6.52907",,CH,,,,,7286835.0,Préverenges,Morges-Cossonay
,"46.516239,7.30232",,CH,,,,,2658903.0,Saanenmöser,Saanen-Gsteig
,"46.51667,6.03333",,FR,,,,,6433662.0,Hauts de Bienne,Doubs
,"46.5167,8.6833",06753,CH,06753,,1007.0,Europe/Zurich,,Piotta,Leventina
,"46.517269,7.0567",,CH,,,,,2661828.0,Albeuve,Jogne-Haute-Gruyère
,"46.517899,6.7036",,CH,,,,,7670238.0,La Croix,Lausanne-Lavaux
,"46.518059,6.38014",,CH,,,,,7287032.0,Saint-Livres,Nyon-terre sainte
,"46.518539,6.52682",,CH,,,,,6639664.0,Préverenges,Morges-Cossonay
,"46.518909,6.67636",,CH,,,,,2661564.0,Belmont-sur-Lausanne,Lausanne-Lavaux
,"46.519009,6.4185",,CH,,,,,2657942.0,Yens,Morges-Cossonay
,"46.521309,6.63334",,CH,,,,,6458866.0,Lausanne District,Lausanne-Lavaux
,"46.521519,6.66955",,CH,,,,,7286842.0,Pully,Lausanne-Lavaux
,"46.521561,6.90915",,CH,,,,,2660709.0,Fruence,Oron-Haute-Broye
,"46.521778,6.633",,CH,,,,,7286283.0,Lausanne,Lausanne-Lavaux
,"46.521889,7.37437",,CH,,,,,6458890.0,Amt Obersimmental,St.Stephan-Lenk
VD,"46.524908,6.342386",,,,,,,,Bière,Nyon-terre sainte
,"46.525341,6.9469",,CH,,,,,7285479.0,Châtel-Saint-Denis,Préalpes vaudoises
,"46.525398,6.02589",,FR,,,,,2991832.0,Morez,Doubs
GR,"46.526247,9.879469",,,,,,,,Samedan,San Moritz
,"46.52652,6.68762",,CH,,,,,7285192.0,Belmont-sur-Lausanne,Lausanne-Lavaux
,"46.526661,6.28948",,CH,,,,,7285916.0,Gimel,Saint-cergue
,"46.526909,6.90083",,CH,,,,,2661202.0,Châtel-Saint-Denis,Oron-Haute-Broye
,"46.527,6.40671",,CH,,,,,7287619.0,Yens,Morges-Cossonay
,"46.52758,6.56052",,CH,,,,,7285698.0,Ecublens (VD),Lausanne-Lavaux
,"46.52816,6.57625",,CH,,,,,7285489.0,Chavannes-près-Renens,Lausanne-Lavaux
,"46.528992,6.56261",,CH,,,,,6285791.0,Ecublens,Lausanne-Lavaux
,"46.530048,6.57068",,CH,,,,,2661197.0,Chavannes,Lausanne-Lavaux
,"46.532799,6.1375",,FR,,,,,3032067.0,Bois-d'Amont,Doubs
,"46.533081,8.3707",,CH,,,,,7286691.0,Obergoms,Obergoms
,"46.5333,9.8833",06792,CH,06792,,1705.0,Europe/Zurich,,Samedam-Flugplatz,San Moritz
,"46.533329,6.01667",,FR,,,,,6433661.0,Morbier,Doubs
,"46.533329,6.15",,FR,,,,,6615236.0,Bois-d'Amont,Vallée de Joux
,"46.533329,7.38333",,CH,,,,,2661536.0,Bettelried,St.Stephan-Lenk
,"46.533329,9.2",,CH,,,,,2660341.0,Hinterrhein,Rheinwald
,"46.534168,9.87122",,CH,,,,,2658846.0,Samedan,San Moritz
,"46.534569,8.34786",,CH,,,,,2659329.0,Oberwald,Obergoms
,"46.53471,10.13375",,IT,,,,,3174664.0,Livigno,Sondrio
,"46.535278,6.58971",,CH,,,,,7286885.0,Renens (VD),Lausanne-Lavaux
,"46.5353,9.8853",LSZS0,CH,,LSZS,1707.0,Europe/Zurich,,Samedan ,San Moritz
,"46.535782,6.48662",,CH,,,,,6458855.0,Morges District,Morges-Cossonay
,"46.536179,6.77086",,CH,,,,,7285005.0,Lavaux-Oron District,Oron-Haute-Broye
,"46.536179,7.67686",,CH,,,,,7286177.0,Kandergrund,Adelboden-Kandersteg
,"46.53693,6.01532",,FR,,,,,2991880.0,Morbier,Doubs
,"46.537609,6.33362",,CH,,,,,2661511.0,Bière,Nyon-terre sainte
,"46.53788,6.76288",,CH,,,,,7285854.0,Forel (Lavaux),Oron-Haute-Broye
,"46.538441,6.73222",,CH,,,,,2658774.0,Savigny,Lausanne-Lavaux
,"46.539379,6.59266",,CH,,,,,2659136.0,Prilly,Lausanne-Lavaux
,"46.539848,6.65376",,CH,,,,,2658170.0,Vennes,Lausanne-Lavaux
,"46.53989,6.5881",,CH,,,,,2659070.0,Renens,Lausanne-Lavaux
,"46.542519,9.31336",,CH,,,,,7287206.0,Splügen,Rheinwald
,"46.54298,6.77054",,CH,,,,,7669512.0,Cornes de Cerf,Oron-Haute-Broye
,"46.543129,7.90149",,CH,,,,,2658496.0,Stechelberg,Lauterbrunnen-Wilderswil
,"46.545429,6.8325",,CH,,,,,2659260.0,Palézieux,Oron-Haute-Broye
,"46.545891,6.56995",,CH,,,,,7285007.0,Ouest Lausannois District,Lausanne-Lavaux
,"46.5461,7.0178",06609,CH,06609,,1974.0,Europe/Zurich,,Le Moleson / Moléson,Jogne-Haute-Gruyère
FR,"46.546197,7.017753",,,,,,,,Le Moléson,Jogne-Haute-Gruyère
VS,"46.547556,7.985444",,,,,,,,Jungfraujoch,Lauterbrunnen-Wilderswil
,"46.547798,6.31759",,CH,,,,,7285242.0,Bière,Saint-cergue
,"46.548882,6.72704",,CH,,,,,7287065.0,Savigny,Lausanne-Lavaux
,"46.549332,7.37986",,CH,,,,,7287654.0,Zweisimmen,Obersimmental
,"46.549549,7.66036",,CH,,,,,2660192.0,Kandergrund,Frutigen-Kiental
,"46.549999,6.81667",,CH,,,,,2660739.0,Forel,Oron-Haute-Broye
,"46.549999,6.87097",,CH,,,,,2659767.0,Maracon,Oron-Haute-Broye
,"46.55,6.6167",06710,CH,06710,LSGL,616.0,Europe/Zurich,,Lausanne,Lausanne-Lavaux
,"46.55,7.9833",06730,CH,06730,,3580.0,Europe/Zurich,,Jungfraujoch,Lauterbrunnen-Wilderswil
,"46.550709,6.66849",,CH,,,,,7285738.0,Epalinges,Lausanne-Lavaux
,"46.550831,6.91085",,CH,,,,,6458862.0,Veveyse District,Oron-Haute-Broye
,"46.550831,9.93022",,CH,,,,,7286266.0,La Punt-Chamues-ch,San Moritz
,"46.551102,6.55597",,CH,,,,,2661305.0,Bussigny,Morges-Cossonay
,"46.551628,7.89369",,CH,,,,,7286285.0,Lauterbrunnen,Lauterbrunnen-Wilderswil
,"46.551651,6.57125",,CH,,,,,2661072.0,Crissier,Lausanne-Lavaux
,"46.551781,6.66829",,CH,,,,,2660884.0,Epalinges,Lausanne-Lavaux
,"46.551979,6.8366",,CH,,,,,7286769.0,Palézieux,Oron-Haute-Broye
,"46.552368,6.42889",,CH,,,,,2661738.0,Apples,Morges-Cossonay
,"46.553101,9.3231",,CH,,,,,2658528.0,Splügen,Rheinwald
,"46.553291,6.80972",,CH,,,,,7286334.0,Les Tavernes,Oron-Haute-Broye
,"46.55352,6.37792",,CH,,,,,7285143.0,Ballens,Morges-Cossonay
,"46.55452,7.37385",,CH,,,,,2657887.0,Zweisimmen,Obersimmental
,"46.554852,6.3731",,CH,,,,,2661633.0,Ballens,Morges-Cossonay
,"46.55497,6.41665",,CH,,,,,7285085.0,Apples,Morges-Cossonay
,"46.55518,6.46778",,CH,,,,,7285532.0,Colombier (VD),Morges-Cossonay
,"46.556149,6.51043",,CH,,,,,2658987.0,Romanel,Morges-Cossonay
,"46.556568,6.51059",,CH,,,,,7286939.0,Romanel-sur-Morges,Morges-Cossonay
,"46.557091,6.47284",,CH,,,,,2661144.0,Colombier,Morges-Cossonay
,"46.558151,6.63145",,CH,,,,,2659959.0,Le Mont-sur-Lausanne,Lausanne-Lavaux
,"46.55827,9.41183",,CH,,,,,6458759.0,Hinterrhein District,Rheinwald
,"46.558449,7.61682",,CH,,,,,7285873.0,Frutigen,Frutigen-Kiental
,"46.558472,6.57736",,CH,,,,,7285594.0,Crissier,Lausanne-Lavaux
,"46.558521,6.87899",,CH,,,,,7286432.0,Maracon,Oron-Haute-Broye
,"46.5588,7.8929",,CH,,,,,2659530.0,Mürren,Lauterbrunnen-Wilderswil
,"46.559341,6.63869",,CH,,,,,7286310.0,Le Mont-sur-Lausanne,Lausanne-Lavaux
,"46.560322,6.6086",,CH,,,,,7286938.0,Romanel-sur-Lausanne,Lausanne-Lavaux
,"46.56044,7.10252",,CH,,,,,2660853.0,Estavannens Dessous,Jogne-Haute-Gruyère
,"46.56102,7.10616",,CH,,,,,7285162.0,Bas-Intyamon,Jogne-Haute-Gruyère
,"46.563068,9.98031",,CH,,,,,7287649.0,Zuoz,Zuoz
,"46.56551,10.78276",,IT,,,,,3176331.0,Ganda,Bozen
,"46.565609,7.102",,CH,,,,,2660852.0,Estavannens-Dessus,Jogne-Haute-Gruyère
,"46.56625,7.08418",,CH,,,,,2660890.0,Enney,Jogne-Haute-Gruyère
,"46.566669,6.60453",,CH,,,,,2658986.0,Romanel-sur-Lausanne,Lausanne-Lavaux
,"46.566681,7.38783",,CH,,,,,2659768.0,Mannried,Obersimmental
,"46.567612,7.67566",,CH,,,,,6458906.0,Amt Frutigen,Frutigen-Kiental
,"46.569851,6.95574",,CH,,,,,7287149.0,Semsales,Oron-Haute-Broye
,"46.57111,6.80519",,CH,,,,,7287505.0,Vuibroye,Oron-Haute-Broye
BE,"46.571689,8.333256",,,,,,,,Grimsel Hospiz,Innertkirchen-Guttannen
,"46.5717,8.3333",06744,CH,06744,,1980.0,Europe/Zurich,,Grimsel-Hospiz / Räterichsboden,Innertkirchen-Guttannen
,"46.571812,6.8273",,CH,,,,,2659283.0,Oron-la-Ville,Oron-Haute-Broye
VD,"46.572269,6.858239",,,,,,,,Oron,Oron-Haute-Broye
,"46.573662,9.13071",,CH,,,,,7287414.0,Vals,Lugnez-Valsertal
,"46.573738,6.93018",,CH,,,,,2658629.0,Semsales,Oron-Haute-Broye
,"46.574219,7.05192",,CH,,,,,7285996.0,Gruyères,Jogne-Haute-Gruyère
,"46.57473,5.74825",,FR,,,,,3024796.0,Clairvaux-les-Lacs,Doubs
,"46.575321,7.73708",,CH,,,,,7286872.0,Reichenbach im Kandertal,Frutigen-Kiental
GR,"46.577181,9.529544",,,,,,,,Piz Martegnas,Savognin
,"46.5772,9.5297",06795,CH,06795,,2670.0,Europe/Zurich,,Piz Martegnas / Radons,Savognin
,"46.577599,6.3632",,CH,,,,,2659638.0,Mollens,Morges-Cossonay
,"46.578701,6.35537",,CH,,,,,7286518.0,Mollens (VD),Vallée de Joux
,"46.578869,9.92015",,CH,,,,,2659177.0,La Punt Chamues-ch,San Moritz
,"46.58078,6.20467",,CH,,,,,7286298.0,Le Chenit,Vallée de Joux
,"46.580929,6.42941",,CH,,,,,2659258.0,Pampigny,Morges-Cossonay
,"46.581409,9.60233",,CH,,,,,7287066.0,Savognin,Savognin
,"46.581459,6.64373",,CH,,,,,7285605.0,Cugy (VD),Lausanne-Lavaux
,"46.583649,7.08253",,CH,,,,,2660463.0,Gruyères,Jogne-Haute-Gruyère
,"46.58411,6.21225",,CH,,,,,2659981.0,Le Brassus,Vallée de Joux
,"46.58453,6.59552",,CH,,,,,7285501.0,Cheseaux-sur-Lausanne,Lausanne-Lavaux
,"46.585178,6.50974",,CH,,,,,2660569.0,Gollion,Morges-Cossonay
,"46.586029,6.51196",,CH,,,,,7285936.0,Gollion,Morges-Cossonay
,"46.586231,6.42206",,CH,,,,,7286770.0,Pampigny,Morges-Cossonay
,"46.586239,6.60587",,CH,,,,,2661187.0,Cheseaux,Lausanne-Lavaux
,"46.586239,6.64089",,CH,,,,,2661065.0,Cugy,Gros-de-Vaud
,"46.587818,7.64751",,CH,,,,,2660707.0,Frutigen,Frutigen-Kiental
,"46.590302,7.53038",,CH,,,,,7285645.0,Diemtigen,Obersimmental
,"46.59214,6.46391",,CH,,,,,2660540.0,Grancy,Morges-Cossonay
,"46.592411,9.43158",,CH,,,,,7285075.0,Andeer,Schams
,"46.593609,6.46093",,CH,,,,,7285957.0,Grancy,Morges-Cossonay
,"46.595451,9.4291",,CH,,,,,7670066.0,Bärenburg,Schams
,"46.59568,7.90765",,CH,,,,,2659992.0,Lauterbrunnen,Lauterbrunnen-Wilderswil
,"46.595982,6.91345",,CH,,,,,7670186.0,Grattavache,Oron-Haute-Broye
,"46.596359,9.59825",,CH,,,,,2658773.0,Savognin,Savognin
,"46.598011,10.54526",,IT,,,,,3166166.0,Stelvio,Bozen
,"46.598171,6.69177",,CH,,,,,7285872.0,Froideville,Gros-de-Vaud
BE,"46.599003,7.657542",,,,,,,,Frutigen,Frutigen-Kiental
,"46.599529,6.9203",,CH,,,,,7286287.0,La Verrerie,Oron-Haute-Broye
,"46.600052,6.37695",,CH,,,,,2659600.0,Montricher,Vallée de Joux
,"46.600151,6.68457",,CH,,,,,2660710.0,Froideville,Gros-de-Vaud
,"46.60033,7.11931",,CH,,,,,7285344.0,Broc,Jogne-Haute-Gruyère
,"46.60083,6.86714",,CH,,,,,2659170.0,Porsel,Oron-Haute-Broye
,"46.601452,6.23942",,CH,,,,,6619276.0,L'Orient,Vallée de Joux
,"46.60186,7.23971",,CH,,,,,2660268.0,Im Fang,Jogne-Haute-Gruyère
,"46.601879,7.20466",,CH,,,,,7285476.0,Charmey,Jogne-Haute-Gruyère
,"46.602089,9.95885",,CH,,,,,2657898.0,Zuoz,Zuoz
GR,"46.602256,10.426314",,,,,,,,"Sta. Maria, Val Müstair",Val Monastero
,"46.602509,10.36262",,CH,,,,,7287413.0,Val Müstair,Val Monastero
,"46.603321,6.35889",,CH,,,,,7286543.0,Montricher,Vallée de Joux
,"46.604469,6.87329",,CH,,,,,7286299.0,Le Flon,Oron-Haute-Broye
,"46.604599,7.35736",,CH,,,,,7285285.0,Boltigen,Niedersimmental
,"46.605141,7.09891",,CH,,,,,2661383.0,Broc,Jogne-Haute-Gruyère
,"46.605419,7.92171",,CH,,,,,2658020.0,Wengen,Lauterbrunnen-Wilderswil
,"46.605911,7.26621",,CH,,,,,7286158.0,Jaun,Jogne-Haute-Gruyère
,"46.60664,8.5619",,CH,,,,,7286116.0,Hospental,Urserntal
,"46.60688,6.23062",,CH,,,,,2659974.0,Le Chenit,Vallée de Joux
,"46.607349,6.80895",,CH,,,,,2660947.0,Ecublens,Oron-Haute-Broye
,"46.60751,7.04616",,CH,,,,,7285381.0,Bulle,Jogne-Haute-Gruyère
,"46.607529,7.10741",,CH,,,,,6458796.0,Gruyère District,Jogne-Haute-Gruyère
,"46.607712,6.82751",,CH,,,,,7286973.0,Rue,Oron-Haute-Broye
,"46.608391,7.00472",,CH,,,,,7287498.0,Vuadens,Basse-Gruyère
,"46.609241,9.60154",,CH,,,,,2661131.0,Cunter,Savognin
,"46.61,9.4319",06787,CH,06787,,987.0,Europe/Zurich,,Tinzen / Pignieu,Schams
GR,"46.610139,9.431981",,,,,,,,Andeer,Schams
,"46.610611,7.06496",,CH,,,,,2660007.0,La Tour-de-Trême,Jogne-Haute-Gruyère
,"46.610771,6.52519",,CH,,,,,2659234.0,Penthalaz,Morges-Cossonay
,"46.610989,6.75373",,CH,,,,,7286948.0,Ropraz,Oron-Haute-Broye
,"46.61179,9.98354",,CH,,,,,2658766.0,Scanfs,Zuoz
,"46.612049,8.30785",,CH,,,,,2660413.0,Handegg,Innertkirchen-Guttannen
,"46.612381,9.53296",,CH,,,,,7287045.0,Salouf,Savognin
,"46.612659,6.50344",,CH,,,,,7285570.0,Cossonay,Morges-Cossonay
,"46.61277,6.52912",,CH,,,,,7286778.0,Penthalaz,Morges-Cossonay
,"46.61301,6.62184",,CH,,,,,2661697.0,Assens,Gros-de-Vaud
,"46.61314,7.37522",,CH,,,,,7669564.0,Eschi,Niedersimmental
,"46.614281,9.43807",,CH,,,,,2659202.0,Pignieu,Schams
,"46.614429,6.50631",,CH,,,,,2661104.0,Cossonay,Morges-Cossonay
,"46.615101,6.66207",,CH,,,,,7285302.0,Bottens,Gros-de-Vaud
,"46.615341,6.80704",,CH,,,,,7285697.0,Ecublens (FR),Oron-Haute-Broye
,"46.615929,9.35401",,CH,,,,,7285443.0,Casti-Wergenstein,Schams
,"46.615959,6.66149",,CH,,,,,2661435.0,Bottens,Gros-de-Vaud
,"46.616219,7.16814",,CH,,,,,2661211.0,Charmey,Jogne-Haute-Gruyère
,"46.61647,9.18025",,CH,,,,,2658191.0,Vals Platz,Lugnez-Valsertal
